path,word
image_to_text/Lote=11/imgs/4.jpeg,"1  Povos tradicionais, como os indigenas foram um  povo muito, descidido na nossa cultura brasileira  eles  sobrevivia,  sem  dificuldade  na  natureza  sempre. Valorizam o verde os riacho a floresta, o  que eles vivem no dia de hoje é diferente da  cultura antiga eles não tinham ajuda da população  e dos políticos tudo que eles no dia de hoje tem o  que construir ou destruir tem alguém para dar  palpite fica muito difícil é muito difícil para eles  sobreviver no dia de hoje com a cultura do jeito  que  estão  sem  ajuda  profissional  na política  sempre  levando  atraso  eles  são  sempre  condenados.  A cultura indigena para nós é muito importante  sem eles a gente não existiria como o povo por  graças a Deus. Eles que fizeram as atribuição  para nós ser humano da raça que somos tudo que  nós temos de importante os índios preservaram."
image_to_text/Lote=11/imgs/23.jpeg,"POVOS TRADICIONAIS– EE SALETE GUSMÃO – PROFESSORA ELIENAI – 3º C  Redação 17: Wesley Silva Santos  Povos e Comunidades Tradicionais vivem protegendo seus territórios e seus recursos naturais. São esses territórios e os conhecimentos de quem vive neles que subsidia a “invenção e a descoberta” de novos medicamentos, curas, cosméticos e muito mais.  São nesses territórios dos povos e comunidades tradicionais que se encontra grande parte das plantas medicinais que são feitos os medicamentos e também se conhece os usos dados por essas comunidades por meio de conhecimentos ancestrais passados de geração em geração. A inserção dos Povos e Comunidades Tradicionais nas universidades tem aumentado ano após ano e tem trazido olhares diferentes e fundamentais para o desenvolvimento científico. Apesar de o número ainda não ser o suficiente (pensando na proporção que essas comunidades são em relação ao total da população no país), teve aumento significativo nos últimos anos com o apoio de políticas afirmativas para a inserção desses grupos nas universidades. É necessário que esses processos de inclusão nas universidades pelas comunidades tradicionais se fortaleçam e não se fragmentem ainda mais (como por exemplo, com os cortes assustadores propostos pelo governo para a educação)."
image_to_text/Lote=11/imgs/19.jpeg,"POVOS TRADICIONAIS– EE SALETE GUSMÃO – PROFESSORA ELIENAI – 3º C  Redação 13: EVELLYN KARINE  Os povos e comunidades tradicionais estão cada vez mais articulados tanto no Brasil quanto no contexto internacional. Já se pode observar um maior crescimento estatístico dessas comunidades, consequência da auto identificação dos grupos e necessidade de luta por direitos. O processo de desenvolvimento tem ameaçado várias dessas comunidades, que começam a se unir para garantir seus direitos ao território e a preservação dos recursos.  São considerados povos ou comunidades tradicionais os Povos Indígenas, Quilombolas, Seringueiros, Castanheiros, Quebradeiras de coco-de-babaçu, Comunidades de Fundo de Pasto, Catadoras de mangaba, Faxinalenses, Pescadores Artesanais, Marisqueiras, Ribeirinhos, Caiçaras, Povos de terreiro, Praieiros, Sertanejos, Jangadeiros, Ciganos, Açorianos, Campeiros, Pantaneiros. Duas características são fortemente evidenciadas nesses grupos. A primeira delas diz respeito ao território, que é considerado um espaço necessário para a reprodução cultural, social e econômica dessas comunidades, seja ele utilizado de forma permanente ou temporária. São nesses territórios que simbolicamente são impressas a memória e a base material de significados culturais que compõem a identidade do grupo. grupos culturalmente diferenciados e que se reconhecem como tais, que possuem formas próprias de organização social, que ocupam e usam territórios e recursos naturais como condição para sua reprodução cultural, social, religiosa, ancestral e econômica, utilizando conhecimentos, inovações e práticas gerados e transmitidos pela tradição."
image_to_text/Lote=11/imgs/36.jpeg,"A vários povos tradicionais ha por exemplo os indígenas, quilombolas, pescadores e  caatingueiros, existe varios povos muito espalhados pro norte do brasil que tem um modo  de viver diferente vivem mais na natureza.muitos deles pescam se alimentam de hortaliças  e frutas que vem de arvores onde eles vivem.  Por exemplo e totalmente diferente nossos modos de viver, não caçamos, porem  plantamos muitas vezes acabamos desmatando mais do que colhemos ,vivemos em  lugares diferetes como a cidade nao em areas mais afastadas n como os povos tradicionais  costumam viver.  O motivos pelos quais devemos valoriza-los, e porque esses povos contribuem para  a preservaçao contra o desmatamento deses territorios, alem dissos eles tem conhecimento  como recursos naturais por exemplos remedios de erva medicinais.  Os povos tradicionais podem nos ajudar a preservar o planeta porque eles vivem  protegendo seus territorios e seus recursos naturais por exemplo segue seus estilos de vida  adequando e respeitando o meio ambiente, eles preservam o solo a agua assim diminuindo  o risco de desastres.  para que os povos seja mais valoirizados tem que criar novas lei,para proteger mais  esses povos, assim pesquisando mais sobre oque passam, e o seus modo de vida no dia a  dia."
image_to_text/Lote=11/imgs/3.jpeg,"Acordo de Igualdade  A muito tempo existia um povo antes de nois eles sao quilombolas e os indígenas  antes no brasil tinha pessoas antes dos portugueses acharem o brasil  eram os indigenas  eles vivian no brasil caçavam e recolhiam comida de maneira  sustentavel. e os quilombolas eram escravos que escapavam da escravidao.  Os indígenas sao povo muito antigo eles tem conhecimento na caça, pesca,  e principalmente conhecimento sobre plantas pois conhecem a floresta pois moram a muito  tempo la. muito dos produtos cosmeticos eles ja conheciam antes de ter feito e eles  conhecem muito mais que todas as pessoas. esse conhecimento podia ajudar o mundo pois  mundo esta morrendo ex; efeito estufa, desmatamento, poluisao.  Os quironbolas sao povos antigos que tem sua propria cultura  e costumes eles  fazem parte da historia brasil eles sao significado de luta e liberdade.  minha ideia para ajudar o meio ambiente e dar reconhecimento para esses povos,  fazendo uma parceria com eles como por exemplo ajente oferecesse coisas que eles  precisam entroca dos conhecimento deles e fazermos um trato que a gente faça de tudo  para sermos sus tentaveis.  E temos que reconhecer que eles sao nossa historia eles sao nossa cultura  eles sao donos do territorio igual gente. por isso temos que lutar por igualdade, porque falo  isso? esse tema e abordado hoje depois de muito tempo e luta.  os povos antigossao salvasao de um planeta doente sem eles o mundo vai sofrer,  nao teriamo diversidade que terimos hoje."
image_to_text/Lote=11/imgs/24.jpeg,"POVOS TRADICIONAIS– EE SALETE GUSMÃO – PROFESSORA ELIENAI – 3º C  Redação 18: Roberty Nascimento A Amazônia, com sua vastidão e biodiversidade incomparáveis, abriga uma riqueza cultural inestimável representada pelos povos tradicionais brasileiros. Esses grupos étnicos indígenas, quilombolas e ribeirinhos possuem uma relação ancestral com a floresta amazônica, vivenciando uma conexão profunda e sustentável com seu ambiente natural. Dessa forma é necessário discutirmos a importância desses povos e sua luta pela preservação da Amazônia, destacando a relevância de suas práticas culturais e conhecimentos tradicionais.  Inicialmente, cabe dizer que esses povos ainda passam por necessidade de atenção do mundo a parte, a ganância e egoísmo veem afetando a fauna e os povos locais, desequilibrando a sustentabilidade do meio ambiente que não tem recursos infinitivos, na qual um dia eles irão se esgotar por falta de cuidado com a Amazônia.  Todavia, Com a ausência de educação ambiental, o desrespeito com a fauna amazônica vem trazendo grandes problemas, como o desmatamento e o garimpo nas as terras Yanomami. Neste ano de 2023, com a troca de governo, descobriu-se uma calamidade nessas terras com o garimpo invadindo o território, trazendo doenças, fome e morte. Assim, desgastando a fauna, e roubando recursos naturais desenfreadamente vem trazendo como consequência a morte desses povos tradicionais e a diminuição de tal, a ganancia das empresas estatais, esses povos pagam com a própria vida por conta do desmatamento e pela a extração de matéria-prima. Contudo, devemos tomar medidas para combater qualquer tipo de violação à sustentabilidade da fauna e dos povos residentes, combatendo o garimpo, o desmatamento da fauna e a exploração de matéria-prima. O Estado juntamente com o ministério do meio ambiente deve introduzir fiscalizações nas terras indígenas para enfim acabar o garimpo."
image_to_text/Lote=11/imgs/6.jpeg,"Os povos indígenas são povos originários do campo brasileiro.                A população indígena é formada por diversas culturas social,mas afinal quem são   esses povos e os seus direitos?                A maior parte desses povos estão espalhados por todo o território do Brasil   atualmente encontra-se 896. 917 pessoas destes ,324.834 vive em sociedade e 572.083   em áreas rurais.              Os indígenas tem um respeito e ligação com a natureza e respeito a sabedoria dois   Anciões que por sinal é muito comum nas tribo ,uma vivência sustentável.               A base alimentar dos indígenas vem da natureza entre elas ,frutas, banana   mandioca, caças,peixe,milho,aipim e etc o     preparo dos alimentos é de responsabilidade das mulheres na aldeia os homens a função   deles é de caçar e pescar.               Os povo indígenas têm direito à proteção do seu meio ambiente.               É afirmando que também todos os povos contribuem para a diversidade e a riqueza   das civilizações e culturas, que constituem patrimônio como Tais.   Para melhorar a valorização indígenas adivulgação da cultura indígena pode   sensibilizar a população para a importância de viver de forma sustentável e, assim, utilizar   práticas conservacionistas e transmitir para as futuras gerações o conhecimento adquirido   por esses povos."
image_to_text/Lote=11/imgs/14.jpeg,"POVOS TRADICIONAIS– EE SALETE GUSMÃO – PROFESSORA ELIENAI – 3º C  Redação 08:  Arthur Gabriel Rocha Nascimento da Silva   No Brasil os povos tradicionais são pouco valorizado, isso e bastante prejudicial para nossa população, pois sã eles que cuida da maioria da parte das florestas, e os homens vao la e mata eles para ter posse do terreno para poder desmatar ilegalmente. Quando se fala de povos tradicionais logo se pensa em quilombolas e indígenas, 26 reconhecidos oficialmente e muitos outros que ainda não foram incluídos na legislação. Para esses povos a natureza e como se fosse a casa deles, ela da oque eles precisa e eles cuida dela tirando dela só suficiente, fazendo com que ela continue bem e eles também. Já para os Homens não é assim, pois eles não quer saber da natureza nem dos povos tradicionais, e com isso gera muitos Genocidíos ( ato de exterminação sistemática de um grupo étnico ), isso não e importante para nenhum dos lados, mas quem sofre mais com isso são os povos tradicionais.  Na minha minha opinião, essa guerra e essa exclusão não e bom pra ninguém, pois os povos tradicionais precisam disso para sobreviver e eles ao muito importante para nos só que muitos deles são excluídos sem direitos de se expressar ou trazer suas tradições."
image_to_text/Lote=11/imgs/29.jpeg,"POVOS TRADICIONAIS– EE SALETE GUSMÃO – PROFESSORA ELIENAI – 3º C  Redação 23: Melissa Nascimento Inicialmente, devemos dizer que o Brasil é um dos países com desenvolvimentos grandíssimos de culturas e povos diferentes. Sendo eles indígenas, pescadores, quilombolas, ciganos, povos de terreiro,  entre outros 26 povos ainda não identificados. Toda essa diversidade  de culturas  ocasiona diversas consequências boas para o nosso país. Como  na área social, econômica e principalmente cultural. Vale destacar que, os povos indígenas são umas  das  comunidade  Brasileiras com uma índice bastante alta em relação a  riqueza  de culturas. Sendo elas ambientais, medicinais.... e também estruturais. A comunidade indígena  foi bastante conhecida  pela sua diversificação de medicinas naturais  e também pelas suas vestes. No entanto mesmo com toda sua popularidade, Infelizmente a  comunidade sofre muitos preconceitos até os dias  atuais de hoje. Não se  sabe ate hoje o real motivo dessa problemática."
image_to_text/Lote=11/imgs/9.jpeg,"REDAÇÃO 03 – POVOS TRADICIONAIS– EE SALETE GUSMÃO – PROFESSORA ELIENAI – 3º C –  Redação 03: Luiza do Nascimento Santos De acordo , com o ministério do desenvolvimento social , eles se classificam como povos e comunidades tradicionais , considerando culturalmente distintos. Diante disso , o grupo se expressa e se organiza de forma própria ao exibir sua cultura , religião ou tradição. Dessa maneira , o Brasil garantiu valorização mais nem toda a legislação está incluída nesse fato. Assim , ocorre vários atrasos em não admitir e resolver problemas pendentes diante , a situação de cadastro e classificação por parte das instituições federais. Diante disso , ao deixar esse problema em ausência desconhecida o Brasil não demonstra que aquele fato seja digno de atenção. Segundo PNPCT , ela foi criada para que haja busca de reconhecimento e preservação de outras formas de organização para o estado. Diante disso , milhares povos indígenas , quilombolas se abrigam em áreas por pessoas que sabem a importância de um próprio território , fazendeiros . Assim , por falta de reconhecimento e consciência das coisas acaba ocorrendo a disputa territorial para a valorização dos grupos envolvidos e resultando em mortes e extinção de comunidades. Nesse caso, é um debate que precisa ser discutido e solucionado. Dessa forma , tudo demonstra que precisa solicitar soluções na demonstração de tanta necessidades de valorização dos povos e das comunidades tradicionais. Portanto , o MDS deve organizar reconhecimentos para a soluções da população em selecionar situações ao caso de cadastro e registro. Assim , o governo deve satisfazer e solucionar moradias para os grupos só assim a disputa territoria irá se desfazer e com isso garantindo o direito e valorização dos povos e comunidades tradicionais."
image_to_text/Lote=11/imgs/40.jpeg,"valorização dos povos indigenas:  Os índios são o grupo de pessoas reconhecidas como descendentes dos  povos que habitavam o Brasil antes da chegada dos europeus, com a chegada dos  europeus havia de em media 5 a 7 milhoes de indios no brasil e os quilombos eram  formados por africanos que foram escravizados e fugiram da escravidao e os  quilombolas esses sao considerados os que viviam em quilombo pelo fato de terem  fugido  a valorização indigena é um dever de todos paises valorizar sua cultura  e pelo fato de eles manter uma intimidade com o meio ambiente eles devem serem  valorizados, o modo de vida dos quilombolas eles mantiam na verdade atividades  como: agricultura, extrativismo, criação de animais, exploração de minerios,e  atividades mercantis  eles nunca se esqueciam de seus companheiros que ficaram escravizados e  sempre planejavam a fuga deles, os negros sempre tratavam de reviver suas  origens (tradições)  os quilombos eram em grandes quantidades que criou no brasil uma profissão  especifica chamada capitão do mato, eram homens conhecidos por resgatar os  africanos presos.  A primeira expedição em busca de escravos fugitivos ocorreu em 1612, e  havia 9 aldeias naquele tempo em palmares, a importancia de viver de forma  sustentavel e, assim, utilizar praticas conservacionistas e transmitir para as futuras  geraçoes o conhecimento adquirido por esses povos, e a cultura indigena tem  muitas influencias de direita na sociedade brasileira, desde a culinaria ate o  artesanato, passando por habitos, aprendizados sobre planeta medicinais e ate na  dança, os índios ensinaram as técnicas de sobrevivência na selva e como lidar com  várias situações perigosas nas florestas ou como se orientar nas expedições  realizadas.  para vaorizarmos mais os indios temos que acabar com o preconceito de achar que  vivem apenas no amazonas em fim na verdade moram nas cidades uma boa parte e  convivemos com eles no nosso dia a dia, seja no trabalho, escola, curso, onde for!  e tambem devemos saber que cada indigena tem sua cultura nao podemos logo  afirmar o que eles sao definitivamente apenas por teorias.  e tambem os políticos deveriam construir escolas indigenas em aldeias pois tem  povos deles que nao tem acesso a educação. Isso poderia ser feito por meio do  direcionamento da arrecadação dos impostos para esse fim. Assim os povos  indígenas poderão se desenvolver mais."
image_to_text/Lote=11/imgs/35.jpeg,"Desafios para valorização de comunidades e povos tradicionais no Brasil  O Brasil é um país diverso, por isso é essencial valorizar e respeitar as minorias.  Um desses grupos são as comunidades tradicionais e fazem parte deles os indígenas,  quilombolas e outros mais povos reconhecidos. E muito evidente que no Brasil a  necessidade de valorizar as comunidades e povos tradicionais entre elas os ribeirinhas,  quilombolas e outros. Convém destacar que a preocupação insuficiente do governo  colaborar com a questão, embora a constituição garante como direito à segurança dos  brasileiros e o ministério social seja responsável por esses povos tradicionais, isso não é o  suficiente  para  impedir  a  desvalorização  contra  essas  pessoas.  Dessa  forma  o  comprometimento falho governamental impedem que o desafio seja superado. Além disso,  a omissao de informações principalmente por parte do meio da mídia, ajuda com que essas  pessoas tenham mais acesso. a situação atual o que poderia amenizar o adoecimento dos  povos indígenas, seria tomar medidas de isolamento social nas aldeias sendo apoiadas  pelo governo federal com formação de barreiras sanitárias, com participações da saúde.O  fortalecimento de ações sociais, projetos sociais de moradia de inclusão produtiva silidaria,  atuando com parceria de órgãos governamentais, parceria com empresas, são medidas que  podem ajudar essas pessoas. Diante dos fatos argumentados acima, é necessário que haja  mais ações do estado, ongs escolas etc. E assim chegando ao objetivo da diminuição da  desvalorização dos povos tradicionais, caminhos devem ser tomados para resolver esses  impasses, dessa forma esses povos terão mais direitos respeitados."
image_to_text/Lote=11/imgs/2.jpeg,"A desconstrução de mentalidades de exploração, a demarcação e segurança   dos espaços tradicionais e a elaboração de leis que determinem o estudo sobre   esses grupos na educação básica são os desafios para a valorização das   comunidades e povos tradicionais do Brasil. Dentre esses povos estão os   indígenas, os quilombolas e os ribeirinhos, comunidades que têm estilos de   vida peculiares e que são muito conectadas com o meio natural, retirando dele,   de modo respeitoso, grande parte ou tudo o que precisam para sobreviver, da   alimentação aos remédios. A desvalorização nasce quando as pessoas dizem   que esses grupos são preguiçosos, ou ainda, empresários e fazendeiros   invadem suas terras em prol dos seus objetivos comerciais. É preciso que   desde a educação básica seja feito o caminho inverso, seja ensinado para os   alunos a importância e relevância da história desses povos para que seja   entendida a história do Brasil.      ..."
image_to_text/Lote=11/imgs/22.jpeg,"POVOS TRADICIONAIS– EE SALETE GUSMÃO – PROFESSORA ELIENAI – 3º C  Redação 16: Susana da Silva Alves No documentário ""Ex-Pajé"", de Luiz Bolognesi e disponível na Netflix, retrata do impacto da evangelização em terras indígenas onde um Pajé passa a questionar sua própria cultura a partir do momento em que tem contato com os brancos de uma missão evangelizadora, que falam que sua cultura é demoníaca. Esse acontecimento é um exemplo de diversos preconceitos que ocorrem com os povos tradicionais no Brasil, o que com toda certeza deve ser mudado.  Segundo o relatório da ""Greenpeace"", a cada ano se tem o aumento de invasões e violência contra os povos indígenas, simplesmente por desconsideração com o mesmo dentro da sociedade. É inadmissível pensar que, a alto escala do padrão branco, europeu e cristão é vangloriada enquanto a minoria, como os indígenas, é menosprezada, ridicularizada e rebaixada perante existente a Lei n° 6.001 que ""regula a situação jurídica dos índios...com o propósito de preservar a sua cultura e integrá-los"". Além disso, ocorre inúmeros casos de desmatamento em locais indígenas, havendo também desaparecimentos de povos sem nenhuma informação de aparição ou justiça dentre a situação. Outro exemplo de preconceito que deve ser citado é o uso do termo ""índio"", pois o vocabulário desconsidera totalmente as especificidades que existem entre os povos indígenas, sendo muito usado em nossa população e pouco reconhecida como erro pelo mesmo. Portanto, é de extrema importância que o Governo Federal e a Secretaria de Educação proponha maior visibilidade através de eventos e campanhas para combater a ausência de conhecimento sobre os povos e gerar melhor contribuição para o reconhecimento e preservação dos grupos indígenas."
image_to_text/Lote=11/imgs/16.jpeg,"POVOS TRADICIONAIS– EE SALETE GUSMÃO – PROFESSORA ELIENAI – 3º C  Redação 10: João Víctor de Araújo Lira  Os povos tradicionais no Brasil são bastante escassos e com poucas comunidades reconhecidas pelo Governo Federal, e atualmente no Brasil há cerca de 26 comunidades que foram dadas como existente no sistema do governo, porém outras comunidades nem sequer são reconhecidas na legislação. Essa questão pode ser prejudicial para esses povos já que, eles estão ficando de lado e fazendo que sua cultura vá desaparecendo aos poucos, sem que as pessoa tenham conhecimento sobre eles.  Para que essas comunidades continuem existindo algumas organizações como o Ministério do Desenvolvimento Social (MDS) preside, desde 2007, a Comissão Nacional de Desenvolvimento Sustentável dos Povos e Comunidades Tradicionais (CNPCT), criada em 2006. Fruto dos trabalhos da CNPCT, foi instituída, por meio do Decreto nº 6.040, de 7 de fevereiro de 2017, a Política Nacional de Desenvolvimento Sustentável dos Povos e Comunidades Tradicionais (PNPCT), mas não significa que só essas organizações iram acabar com este problema rápido, as pessoas precisam também tentar ajudar e zelando por esses povos a continuarem existindo em nossa sociedade.  Diante disso, os brasileiros não deveriam ter preconceito algum com esses povos, como o povo quilombola que são muito destratados em muitas regiões do Brasil e às vezes descriminados aonde quer que vão, só por serem diferentes dos demais, mas não são só o povo do quilombo que sofrem essa discriminação, outras comunidades como os indígenas também sofrem aqui no Brasil, mesmo sendo umas das comunidades há habitarem o país como sendo os ancestrais do Brasil, mas ainda sofrem desde que os portugueses vieram o Brasil até o século atual XXI, como por exemplo as empresas que tentam tomar posse do lugar em que os indígenas moram tentando comprar suas terras e muitas vezes até ameaçando eles.  Sendo assim, para resolver este problema muito evidente em nosso país precisaríamos que o governo tende a ter a responsabilidade de ajudar as comunidades que passam muita dificuldade, por causa de coisas como moradia, trabalho já que algumas pessoas preconceituosas tem contra elas, de estudo e ensino e escolar, já que não são todos que tem a liberdade de poder estudar, alguns precisam parar de estudar para trabalhar e ajudar a sua família ou nos lugares em que morarem, não possuírem uma escola que tenha pessoas capacitadas a ensiná-los, então devemos dar mais importâncias há essas comunidades e povos."
image_to_text/Lote=11/imgs/7.jpeg,"POVOS TRADICIONAIS– EE SALETE GUSMÃO – PROFESSORA ELIENAI – 3º C REDAÇÃO 01: TAINARA Os desafios para a valorização de comunidades e povos tradicionais é saber das legislações, diferenciar povos originários e comunidades tradicionais e conhecer os principais conflitos vivenciados por esses grupos. Falando de povos e comunidades ,podemos citar os povos indígenas, que são originários brasileiros, que são povos de cultura desvalorizada, e que sofrem com demarcações de terras , que acaba sendo um dos desafios da valorização das comunidades de povos. Povos e comunidades tradicionais são grupos culturalmente diferenciados e se conhecem como tais, que possuem suas próprias formas de organização social,que ocupam e usam territórios e recursos naturais como condição para sua reprodução cultural,social, transmitidos pela tradição. A artigos que assegura a proteção as manifestações culturais indígenas , afro -brasileiras e dos povos e comunidades brasileiras, valorizando e dando visibilidade as políticas públicas que tenha condições de garantir os direitos delas. A importância de valorizar comunidades e povos tradicionais pode sensibilizar a população a viver de forma sustentável,e assim, utilizar práticas conservatórias e transmitir para as futuras gerações o conhecimento adquirido por esses povos. A valorização da Cultura indígena, por ser uma cultura desvalorizada, é um dever de todos os países do mundo valorizar sua cultura. E a desvalorização desses povos se dá ao fato de falta de conhecimento desses povos, sendo assim, a falta de informação fomenta o preconceito e a desvalorização. A importância das comunidades tradicionais do Brasil é que há povos e comunidades que vivem protegendo seus territórios e seus recursos naturais . E são esses territórios e os conhecimentos que vivem neles, que a descobertas de medicamentos, curas , cosméticos e muito mais."
image_to_text/Lote=11/imgs/10.jpeg,"POVOS TRADICIONAIS– EE SALETE GUSMÃO – PROFESSORA ELIENAI – 3º C  Redação 04: Kayke Ernesto da Silva No Brasil, existem muitos povos tradicionais e comunidades brasileiras, tantos que, muita gente não sabe. Alguns povos são bem conhecidos como, povos indígenas e quilombolas, existem de 26 povos que são reconhecidos oficialmente, mas tem alguns outros que ainda não foram incluídos na legislação, e isso e um problema de valorização desses povos e comunidades, e ate uma falta de respeito com eles, por que eles são uma parte do que representa o Brasil da visão vinda de fora do país. Quando o Brasil começar a valorizar mais as comunidades e povos tradicionais, ele poderia ganhar o titulo de ""Brasil da Cultura"", por que de tantas coisas culturais e tradicionais, ele receberia de braços abertos os festivais culturais e movimentos artístico. O Ministério do Desenvolvimento Social (MDS) preside, desde 2007, a Comissão Nacional de Desenvolvimento Sustentável dos Povos e Comunidades Tradicionais (CNPCT), criada em 2006.Fruto dos trabalhos da CNPCT, foi instituída, por meio do Decreto nº 6.040, de 7 de fevereiro de 2017, a Política Nacional de Desenvolvimento Sustentável dos Povos e Comunidades Tradicionais (PNPCT). Embora que, o Brasil não valorizasse tanto a cultura dos povos e comunidades tradicionais, isso talvez se deve ao fato de que, o Governo Federal não lucrasse tanto em cima de movimentos culturais, fatos históricos, propaganda de preservação da natureza ou festivais. O Governo Federal só daria valor a aqueles que são mais conhecidos e pedidos pelas pessoas. Sendo assim, o Brasil tem o dever de aproveitar toda a cultura dos povos e comunidades tradicionais, por que assim, não só ajuda na preservação da cultura, como também, lembram as pessoas das culturas antigas e ajuda na salvação das tradições, enriquecendo ainda mais oque já foi criado e realizado."
image_to_text/Lote=11/imgs/27.jpeg,"POVOS TRADICIONAIS– EE SALETE GUSMÃO – PROFESSORA ELIENAI – 3º C  Redação 21: Marília dos Santos  Os povos indígenas foram os primeiros habitantes do território brasileiro e desde a colonização eles tem enfrentado inúmeros problemas. Embora a Constituição de 1988 assegure direitos a esses povos tradicionais, eles enfrentam, ainda nos dias de hoje, problemas como o preconceito e falta de acesso à saúde e serviços públicos.  A população indígena sofre diariamente com o preconceito, principalmente por serem uma parcela pequena na sociedade. Segundo o censo de 2010, a comunidade indígena é de aproximadamente 817 mil habitantes. No documentário ""Falas da Terra"", disponível no YouTube, os indígenas contam sobre as dificuldades causada pela exclusão social e problemas vivenciados no mercado de trabalho.  O acesso a saúde é um direito constitucional, mas a população que vive em áreas rurais, como os indígenas tem dificuldades para exercer esse direito. Um exemplo da precariedade do sistema de saúde para os indígenas é o recente acontecimento com os povos Yanomamis, onde muitos deles estão doentes por malária e com desnutrição, além das mortes por contaminação por mercúrio, causado pelo garimpo ilegal.  Diante disso, é necessário que sejam tomadas medidas de proteção nas aldeias, com ajuda do Governo Federal e da Fundação Nacional do Índio (Funai). Além disso, é importante que sejam criadas campanhe de conscientização sobre o preconceito e suas consequências."
image_to_text/Lote=11/imgs/32.jpeg,"Desafios para a valorização de povos e comunidades no Brasil  Em 1500, antes do Brasil ser invadido, o mesmo era povoado originalmente por  índios. sendo eles os Tupi-Guarani, Tapuia, quilombolas, caatingueiros e outros. Os  índigenas vivem em áreas rurais, caçam, pescam e tem uma relação de grande respeito  com o meio ambiente. O modo de vida índigena é bem diferente do modo de vida do  homem urbano.  O homem urbano está sempre envolvido nos desmatamento de florestas, poluição  dos rios, queimadas e muitos outros disturbios ecológicos. Com todo o descuido que  tivemos ao longo dos anos acabamos por destruir nossa fauna e flora. Causamos o  aquecimento  global  com  a  queima  de  combustíveis  fósseis  e  outras  queimadas  desnecessárias.  Esse desrespeito com o meio ambiente não é visto nos povos índigenas, os mesmos  visam não esgotar os recursos oferecidos pela natureza, eles se compreendem como parte  dela e a respeitam. Hoje a grande luta dos povos índigenas é para garantir a manutenção  de suas terras e manter os invasores longe delas.  O homem rural deveria aprender com aqueles que ja estavam aqui antes deles,  aprender a importancia de proteger e cuidar do nosso meio ambiente, proteger nossas  águas e animais. Deveriamos aprender com os povos antigos o respeito com a natureza.  Nós, moradores da cidade, deveríamos nos espelhar nos indígenas, tomando medidas para  preservar o meio embiente, tais como : economizar energia, reduzir o uso de plástico,  preservar as árvores, reciclar, reduzir o uso de água e muitas outras medidas cábiveis para  preservar o meio ambiente e assim garantir um futuro para a nova geração."
image_to_text/Lote=11/imgs/13.jpeg,"POVOS TRADICIONAIS– EE SALETE GUSMÃO – PROFESSORA ELIENAI – 3º C  Redação 07: Ellaynne vytorya dos santos da silva A valorização das comunidades e povos tradicionais é um desafio constante, pois esses grupos enfrentam diversas barreiras para a preservação e valorização de suas culturas e tradições. A falta de políticas públicas eficazes, desvalorização social, no documentário ''falas da terra ''disponível no youtube podemos ver muitos casos um deles é a invasão de território onde vemos que vários povos tradicionais sofrem com isso. Umas das principais barreiras para a valorização das comunidades e povo tradicionais é a falta de políticas eficazes, muitas vezes, esses grupos são afetados por projetos de desenvolvimento econômico que não levam em conta suas necessidades e interesses, o que pode resultar em deslocamentos forçados e perda de territórios. No documentário "" falas da terra '' disponível no youtube podemos ver casos onde se destaca o problema de invasão de território, cada vez mais agravante, isso ocorre para bens financeiros e econômicos, dessa forma, quando não á acordo eles invadem esses espaço, como o caso de cacique marcos verón, onde atearam fojo em sua casa, tudo isso acontece para desenvolvimento de prédios e empresas, dessa maneira existe cada vez menos demarcação de território. Para a valorização as comunidades e povos tradicionais, é essencial que sejam implementados políticas públicas eficazes que garantam respeito e proteção de suas culturas e tradições, com a colaboração do governo federal desenvolver meios de segurança aos territórios, ajudando a obter cada vez mais demarcação das comunidade e povos tradicionais, assim expandindo cada vez mais esses povos, suas culturas e tradições."
